,recipe_title,raw_ingre,main_ingredients,ingredients,steps,method_type,cook_time,difficult,kcal,feature,raw_ingre_sep
374,,"{'사각어묵': '4장', '양파': '1/2개', '파': '조금', '다진마늘': '1/2큰술', '설탕': '1/2큰술', '맛간장(시판용가능)': '2큰술', '통깨': '1작은술', '참기름': '1/2작은술', '식용유': '2큰술', '생수': '2큰술'}",,,"1.사각어묵은 한입크기로 잘라주세요.,2.어묵과 같은 크기로 양파를 잘라줍니다,3.식용유를 두른 팬에 파기름을 먼저 내주세요.,4.파의 향이 올라오면 어묵을 먼저 넣어 볶아주세요.,5.어묵을 팬에 올리고 바로 설탕을 넣어줍니다.설탕을 같이 바로 넣어주는 이유는 간에 더 잘베일뿐 아니라,물엿을 사용하지 않아도 왼성되었을때 어묵볶음이 윤이 나게 해줍니다.,6.설탕이 완전히 녹고, 어묵이 부들부들해지면 양파를 넣고 볶아줍니다. 어묵이 노릇하게 색이 나지 않도록 잘 볶아주시고요, 양파가 투명해지면 물 2큰술을 이때 넣어줍니다. 어묵이 부들부들하게 익을수 있도록 도와줘요.,7.양파가 완전히 익으면 간장을 넣어주는데요. 어묵으로 간장을 바로 넣어주는 것이 아니라, 바닥으로 넣어주어 간장이 살짝 열에 눌릴수 있도록 해요. 그러면 감칠맛이 높아집니다~,8.간장이 어묵으로 스며들면 마직막으로 다진마늘을 넣어줍니다. 마지막에 넣으면 마늘의 단맛이 살아있어요.",볶음,10분 이내,아무나,,,"채소류,해산물,조미료,기타"
375,,"{'냉동만두': '14개', '식용유': '넉넉히', '다진마늘': '3블럭', '간장': '1/2숟가락', '물엿': '1/2숟가락'}",,,"1.달궈진 팬에 기름 넉넉히 두르기.,2.마늘 넣고 마늘기름내기.,3.마늘향이 올라오면 해동하지않은 만두 넣고 튀기듯이 굽기.,4.골고루 기름코팅되면 간장넣기.,5.양념이 골고루 버무려지면 물엿넣고 섞기.,6.접시에 담아내기.",볶음,15분 이내,초급,,,"조리가공품류,조미료"
376,,"{'계란': '2개', '찬밥': '1공기 가득', '고추장': '1T', '매실청': '1T', '참기름': '1T', '김가루': '1줌가득'}",,,"1.1인분에 계란 2알이에요. 일단 후라이팬 달궈서 식용유 살짝 두르고 후라이 하듯이 아랫면을 익혀주고요,,2.바닥이 어느정도 익으면 뭉개서 스크램블처럼 만들어요.,3.계란스크램블이 다 되면 밥을 넣고 같이 볶아주다가밥은 한공기 꽉꽉 눌러담은 양입니다.중강불,4.고추장1T와 매실액1T를 넣고 비비듯이 볶아요. 매운 거 좋아하시면 고추장 양을 조금 늘리셔도 됩니다.,5.고추장이 밥과 잘 어우러졌으면 참기름 넣고 조금 더 볶다가,6.김가루도 넣고 잘 섞어주세요.,7.누른 밥 좋아하시면 불 약하게 해 놓고 약간 눌려서 드시면 더 고소해요!약불",볶음,5분 이내,아무나,,,"곡물전분류,난류,조미료"
377,,"{'삼겹살': '250g', '양파': '1/2개', '간장': '2큰술', '올리고당': '1+1/2큰술', '물': '1큰술', '후추가루': '약간', '생강가루': '약간'}",,,"1.양파는 슬라이스해주고 양념은 분량대로 섞어서 준비해주세요 나중에 올릴 파도 썰어두고~,2.팬에 삼겹살 앞뒤로 노릇노릇 구워줍니다 다 구워진 삼겹살은 기름기를 제거해 주세용,3.프라이팬에 구워진 삼겹살과 양념장을 넣고 졸여주다가 삼겹살에 양념이 맛있게 베여가면 양파도 투입~! 덮밥이다 보니 물이 너무 없다 싶음 물을 더 넣어서 졸여주면 되세요,4.그릇에 뜨끈한 밥을 깔고 양파랑 삼겹살 올려주고 썰어놓은 파랑 통깨 올려주면 간장삼겹살덮밥 완성이에요~",볶음,15분 이내,아무나,,,"채소류,육류,조미료,기타"
378,,"{'파스타면': '2인분', '베이컨': '3줄', '대파': '1/2대', '페퍼론치노 홀': '5개', '다진 마늘': '1큰술', '버터': '40g', '간장': '1.5큰술', '올리브오일': '적당량', '소금': '약간'}",,,"1.페퍼론치노 홀은 잘게 다지고, 대파도 4등분한 다음 잘게 썬다. 베이컨 역시 먹기 좋은 크기로 잘라 준비한다.,2.프라이팬에 올리브오일을 두르고 달군다.베이컨에서 기름이 나오므로 올리브오일을 많이 두르지 않아도 돼요.,3.팬이 달궈지면 다진 마늘 1큰술과 잘라 둔 베이컨, 페퍼론치노 홀을 넣고 볶는다.저는 먹다 남은 편 마늘이 있어서 함께 넣었어요.,4.재료들이 볶아지는 동안 파스타면을 조금 덜 익었다 싶을 정도로 삶는다.저는 4분 30초 정도 삶았어요.,5.베이컨과 마늘 등이 알맞게 볶아지면 삶은 파스타면과 면수 1국자 그리고 버터 40g, 간장 1.5큰술, 소금 한 꼬집을 넣고 면수가 졸아들 때까지 볶는다.",볶음,15분 이내,아무나,,,"채소류,조리가공품류,유제품,조미료"
379,,"{'숙주나물': '3줌', '사각어묵': '3장', '대파': '1대', '풋고추': '3개', '홍고추': '3개', '양파': '1/4개', '다진마늘': '1스푼', '굴소스': '1스푼', '간장': '1스푼', '올리고당 or 설탕': '1스푼', '들기름': '약간', '통깨': '약간'}",,,"1.숙주는 다듬은 후 깨끗하게 씻어 준비합니다. 다른 재료들도 준비!,2.기다란 숙주와 함께 잡힐 수 있도록 어묵은 기다랗고 가느다랗게 채썰었어요. 피망과 파프리카를 넣으면 좋지만 풋고추와 약간의 매운맛이 나는 홍고추를 준비했어요.,3.후라이팬에 기름을 두르고 달군 뒤 다진마늘 1스푼을 넣어줍니다.,4.채소들을 모두 넣고 살짝 볶아줍니다.,5.잠시 후 채썬 어묵을 넣고 같이 볶아줍니다.,6.어묵이 어느정도 익으면 숙주를 넣어요.,7.재빠르게 양념을 넣고 볶아줍니다. 간장 1스푼, 굴소스 1스푼, 올리고당 1스푼! 요렇게만 넣어도 같이 딱 좋더라구요^^,8.숙주가 숨이 죽기전까지 볶아주다가 불을 끄고 참기름이나 들기름, 통깨를 넣고 마무리합니다.,9.별거 없이 뚝딱 만들었는데 마치 잡채같아 보이는 어묵숙주볶음 *.* 숙주의 아삭한 식감과 어묵의 맛! 그리고 홍고추의 살짝 매운맛이 더해지니 짭조롬하고 감칠맛이 나면서 뭔가 집반찬치고는 아까운.. 철판요리집에 나올법한 요리같네요.",볶음,30분 이내,아무나,,,"채소류,해산물,조미료"
380,,"{'떡볶이떡': '20개', '양파': '2~3장', '파': '1대', '당근': '1토막(4cm 길이)', '떡국떡': '1/2줌', '라면사리': '1개', '모둠 어묵': '1봉지', '고추장': '2+1/2큰술', '고춧가루': '2큰술', '간장': '2큰술', '굴소스': '1큰술', '조청': '2큰술', '매실액': '2큰술', '후추': '약간'}",,,"1.양파, 양배추는 채썰고 파는 어슷썰고, 딩근은 통썰기를 합니다.,2.양념장 : 고추장 2+ 1/2큰술, 고춧가루 2큰술, 간장 2큰술, 굴소스 1큰술, 조청 2큰술, 매실액 2큰술, 후추룰 섞어 둡니다.,3.어묵은 끓는물에 살짝 데쳐 둡니다. 리면도 끓는물에 살짝 데쳐 찬물에 헹구어 쫄깃쫄깃한 상태로 둡니다.,4.멸치육수에 양념장을 1/3만 넣고 끓어 오르면 3분정도 끓여 졸여 줍니다.,5.냄비나 팬에 재료들을 가지런히 놓고 남은 양념장 1/2만 라면 위에 놓습니다. 끓인 국물을 붓고 보글 보글 끓어오르면 남은 양념을 라면을 제외한 재료들 위에 발라 졸여 주세요. 요렇게 하시면 아래 사진처럼 빨간 즉석떡볶이를 드실 수 있답니다.,6.다 먹고 난 후 치즈볶음밥을 포기할 순 없죠. 밥, 김치, 모짜렐라치즈, 김을 준비해 주세요. 김치와 잘게 다져 주시고, 김은 가위로 잘게 잘라 주세요. 밥이 어느 정도 볶아지면 밥을 골고루 펴 주시고 위에 치즈를 조금 더 뿌린 후 뚜껑덮고 치즈가 녹을 동안 기다립니다. 요때 참 기다리기 힘들죠. 한숟가락 먹고 싶어 침이 꿀꺽 넘어가죠",볶음,30분 이내,초급,,,"채소류,해산물,면류,곡물전분류,조미료"
381,,"{'돼지고기': '150g', '부추': '1주먹', '양파': '1/2개', '굴소스': '1스푼', '식용유': '적당량', '통깨': '적당량', '다진마늘': '0.5스푼', '맛술': '1스푼', '후추': '적당량'}",,,"1.냉동된 고기는 냉장고에서 미리 해동한 후, 후추와 다진마늘, 맛술을넣고 조물조물 섞어 20분 정도 재워주세요,2.양파는 먹기 좋게 채썰어주고 부추도 깨끗이 세척 후 3cm정도 길이로잘라주세요,3.팬에 식용유를 적당히 두르고 고기를 먼저 구워주세요 마늘에 재워서 향이 너무 좋아요!,4.고기의 선홍빛이 살짝 사라지면, 양파를 볶아주세요,5.고기와 양파가 익어가면 굴소스 한스푼을 넣고 센불에 마저 볶아주고,6.불을 줄이고 부추를 넣은 후  숨이 살짝 죽을 정도까지만 볶아주고  통꺠를 뿌려 마무리해줍니다,7.완성!",볶음,30분 이내,아무나,,,"채소류,육류,조미료"
382,,"{'애호박': '1개', '느타리버섯': '100g', '양파': '1/2개', '홍고추': '1개', '올리브유': '1큰술', '다진마늘': '1큰술', '소금': '1큰술', '참기름': '1큰술', '통깨': '조금'}",,,"1.애호박한개를 깨끗이 씻어준비해주세요,2.애호박을 너무 가늘지않게 채로 썰어준비해주세요,3.채로써신 애호박에 소금1/2큰술을 뿌려서 5분간 살짝 절여주세요,4.양파는 반개를 애호박과 같은크기로 썰어주시고 홍고추는 씨를제거후 얇게 채로 썰어주시고 느타리버섯은  찢어서 준비해주세요,5.올리브유 1큰술을 넣고 다진마늘1큰술을 먼저 넣고 1~2초간 살짝 볶으신후,6.애호박과 느타리버섯 양파잘라놓은것을 넣어주신후 소금 1/2큰술을 뿌리시고 볶아주세요 양파가 투명해질정도로만 후다닥 볶아주세요,7.양파가 투명해지면 홍고추 잘라놓은것을 넣고 30초간 더 볶으신후 불을 꺼주신후 참기름과 통깨를 넣고 마무리해주세요 볶으신 팬에서 다른그릇으로 옮겨주세요 잔열에서 더 익지 않도록이요~,8.아이반찬으로 좋은 애호박느타리버섯볶음 초간반찬으로 만들어봤어요",볶음,15분 이내,아무나,,,"채소류,버섯류,조미료"
383,,"{'어묵': '2장', '양파': '1/4개 정도', '다진마늘': '', '다진파': '', '간장': '1T', '설탕': '0.5T', '고추가루': '0.5T', '참기름': '0.5T'}",,,"1.어묵을 끓는물에 살짝 데쳐 식품첨가물을 제거하고 적당하게 잘라 준비해주시고 양파도 채썰어주세요,2.팬에 기름을 두르고 다진마늘과 다진파를 넣고 마늘이 타지않을정도로 파마늘기름을 내주세요,3.파마늘기름이 나오게되면 준비해놓은 어묵과 양파를 넣고 볶다가 간장1T,설탕0.5T를 넣고 볶아주세요. 여기까지하면 아이들과 함께 먹을 수 있는 반찬이죠,4.여기에 고추가루0.5T를 넣고 거친 고추가루에 고추기름이 나오면서 더 맛있게 볶아준다면 한끝차이로 완전 맛있는 매콤어묵볶음이 완성됩니다. 제일 마지막 참기름 0.5T는 센스있게 뿌려주세요.",볶음,10분 이내,아무나,,,"채소류,해산물,조미료"
384,,"{'당면': '1줌', '어묵': '2장', '양파': '1개', '대파': '1대', '당근': '적당량', '간장': '', '참기름': '2큰술', '올리고당': '2큰술', '후추': '', '다진마늘': '1큰술'}",,,"1.어묵,채소 채썰어,2.모두 팬에 담고 간장1큰술 후추톡톡톡,올리고당1,카놀라유 기름을 적당히 두르고,3.슥슥~ 볶아준다,4.당면은 삶아 찬물에 헹궈 물기를 빼준다,5.볶은 야채 팬 가쪽으로 밀어놓고 당면을 넣어준다 간장2큰술,올리고당1,참기름2,통깨넣고  (간은취향껏가감),6.간이 고루 베이도록 당면만 휘리릭 볶아 주다가,7.다진마늘 1큰술 넣고 모두 섞어 볶는다",볶음,30분 이내,아무나,,,"채소류,해산물,면류,조미료"
385,,"{'소고기 부채살': '150g', '애호박': '1/2개', '소금': '1작은술', '양파': '1/2개', '식용유': '2큰술', '다진 홍고추': '약간', '다진청양고추': '약간', '다진대파': '3큰술', '진간장': '1작은술', '설탕': '1작은술', '굴소스': '1작은술', '후추': '약간', '다진마늘': '2작은술', '맛술': '1큰술', '참기름': '1큰술', '깨': '1큰술'}",,,"1.호박은 삼각모양으로 썰어 주세요,2.*소금에 재워 주세요. *10분 정도 지난 후 물기를 제거 해주세요.,3.부채살은 한입 크기로 썰어 주고,4.*참기름과 깨를 제외하고 *위의 분량의 양념을 (다진마늘은 1작은술)넣고 버무려 주세요.,5.양파는 사각 썰기를 해주세요,6.*팬에 식용유를 두르고, *다진마늘 1작은술과 양파와 호박을 넣고 볶아 주세요.,7.*호박이 살캉하게 익으면  *부채살을 넣고 한쪽에서 볶아 준 후,8.호박과 같이 볶아 주세요.,9.참기름과 깨를 넣고,10.*완성 그릇에 담아 주세요 *청양고추와 홍고추를 올려 주세요",볶음,30분 이내,초급,,,"채소류,육류,조미료"
386,,"{'배추김치': '1/4포기', '다진마늘': '1수저', '들기름': '3', '카놀라유': '1', '깨소금': ''}",,,"1.배추김치 제일작은 포기 골라서 양념을 깨끗히 씻어줬어요. 매운맛을 빼주려고 세네번 씻어주기,2.양념 씻어낸 배추김치는 물기를 꼭짜주시고, 아이들반찬이라 쫑쫑 작게 썰어주었어요. 어른들 먹을거라면 꽁지만 썰어 길게 볶아주셔도 좋아요.,3.카놀라유1수저 넣은팬에 다진마늘 넣어 들들 볶아주세요. 들기름 넣어 또 들들~!,4.마지막에 깨를 넣어주시는데 살짝 부셔넣어주시면 훨씬 고소해요!!! 앞서 언급했듯이 신김치는 올리고당 추가해주시면 신맛을 잡아줄수있어요.,5.초간단 볶음김치 완성~!",볶음,15분 이내,아무나,,,"김치류,조미료"
387,,"{'비엔나소시지': '250g', '다진 땅콩': '약간', '설탕': '1T', '물엿': '1T', '진간장': '1/2T', '케첩': '1/2T', '물': '2T', '다진마늘': '1/2T'}",,,"1.소시지 끝에 +십자모양의 칼집을 낸다.비엔나소시지 250g,2.끓는 물에 소시지를 1분 정도 데친다.,3.팬에 식용유를 두르고 소시지를 바삭하게 굽는다.,4.소스를 넣고 섞은 후 땅콩을 넣어 마무리한다.[소스] 설탕 1T, 물엿 1T, 진간장 1/2T, 케첩 1/2T, 물 2T, 다진마늘 1/2T, 다진 땅콩 약간",볶음,10분 이내,아무나,,,"조리가공품류,조미료,기타"
388,,"{'대패삼겹살': '600g', '콩나물': '1봉지(220g)', '새송이버섯': '2개', '양파': '1개', '대파': '1개', '청양고추': '2개', '깻잎': '10장', '고추장': '4스푼', '고추가루': '4스푼', '진간장': '4스푼', '맛술': '4스푼', '설탕': '3스푼', '다진마늘': '0.4스푼'}",,,"1.재료를 준비해주세요~!,2.준비한 콩나물을 씻고 다듬어주세요! 깨끗하게 씻느라 4~5번 정도 흐르는 물에 씻어주었구요~ 끝에 꼬리부분을 손으로 다듬어주었는데요~ 꼬리부분이 질기기 때문에 다듬지 않으면 아삭거리는 식감이 줄어들 수 있거든요~ 콩나물 요리할때는 다듬어주시는게 좋아요^^,3.손질 된 콩나물을 제일 아래쪽으로 고르게 담아주세요,4.다음 준비한 야채들을 콩나물 위로 듬뿍 올려주세요 새송이 버섯을 좋아하는 저는 1개 더 잘라서 넣었답니다,5.그 위에 대패삼겹살 600g을 듬뿍 올려주세요 다음 약불에서 익혀주세요~! 콩나물이 익으면서 수분이 많이 나오거든요 그래서 약불에서 살짝 익히면서 수분 나오는동안 저는 양념장을 만들어줄거에요,6.백종원 레시피는 고추장, 고추가루, 간장, 맛술, 설탕의 비율을 1:1:1:1:1로 하라고 했지만..저는 설탕은 1스푼 적게 넣었어요 설탕 3스푼, 맛술 4스푼, 진간장 4스푼, 고추가루 4스푼, 고추장 4스푼을 넣어주세요,7.그리고 다진마늘을 반스푼 조금 안되게 넣어주세요,8.그리고 잘 섞어줍니다,9.잘 섞어준 양념장을 대패 삼겹살 위에 올려주시구요~,10.조금씩 익어가는 대패삼겹살 위에 깻잎을 올려서 볶아줄거에요,11.양념장을 올리고는 이제 중불-센불 사이로 올려서 잘 섞어가며 익혀주시면 됩니다 조금씩 섞어주다 보면 콩나물이 숨이 죽으면서  높디 높은 재료들이 점차 내려가기 시작해요~^^,12.마지막엔 센불에서 보글보글 익혀주시구요~ 마지막으로 휘리릭~ 볶아주면 이제 완성~+_+♡,13.짜잔~ 물 한방울 넣지 않고도 국물 가득! 밥 비벼먹기에도 좋은 콩불요리가 완성되었어요~+_+ 별다른 조리법 없이 그냥 익히기만 했는데도  정말 쉽고 간단하게 완성되었네요~ 저는 대파를 좋아해서 대파로 꽃을 내보려고 살짝 올려봤는데 어떤가요?^^,14.많이 맵지도 않고 너무 달지도 않아서  먹기에 편하니 괜찮았어요,15.대패삼겹살로 해서 그런가 고기가 야들~~야들하니 밥이 계속 넘어가더라구요~ㅎㅎ 신랑이랑 야들야들한 고기 한점에 콩나물 올리고 깻잎에 한쌈 싸서 따로 먹어보고도 만족스러웠답니다,16.백종원 콩나물 불고기 양념장은 정말 만능 양념장 같아요~ 신랑은 밖에서 먹던 어느 제육볶음보다도 맛있게 잘 먹었다고~ 밖에서 먹는것보다 더 건강하게 그리고 맛있게 먹어서 좋았다고 몇번이나 칭찬해주었답니다 ♡ 대패삼겹살 600g에 야채까지 들어가다보니 양이 많아서 저희는 오늘 저녁에도 밥 비벼 먹을 예정이에요~ 손님상으로도 내가기 딱 좋은 콩나물 불고기 레시피 신랑보다 제가 더 강추할게요~+_+♡",볶음,30분 이내,아무나,,,"채소류,육류,버섯류,조미료"
